secid,date,exdate,cp_flag,strike_price,impl_volatility,optionid,index_flag,issuer,exercise_style
108105,20120904,20121117,P,1575000,0.130576,81905915,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,1580000,0.139307,83092651,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,1600000,0.145562,81905916,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,1625000,0.154604,83067812,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,1650000,0.152498,81905917,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,1675000,0.175166,83067813,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,1700000,0.185585,81905918,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,1750000,0.208163,81905919,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,1800000,0.229512,81905920,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,1850000,0.245299,81905921,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,1900000,0.268944,81905922,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,200000,1.287143,81905923,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,300000,1.020102,81905924,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,400000,0.876607,81905925,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,500000,0.724821,81905926,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,525000,0.859943,82317785,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,550000,0.816891,82317786,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,575000,0.780161,82317787,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,600000,0.570398,81905927,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,625000,0.711278,82317788,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,650000,0.565168,81905928,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,675000,0.538742,82317789,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,700000,0.51326,81905929,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,725000,0.500992,81905930,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,750000,0.476649,81905931,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,775000,0.462349,81905932,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,800000,0.459358,81905933,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,825000,0.430105,81905934,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,850000,0.430787,81905935,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,860000,0.462933,83092652,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,875000,0.420933,81905936,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,880000,0.445094,83092653,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,900000,0.408324,81905937,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,920000,0.413474,83092654,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,925000,0.395954,81905938,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,940000,0.403595,83092655,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,950000,0.381746,81905939,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,960000,0.391178,83092656,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,970000,0.361704,83092657,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,975000,0.360325,81905940,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,980000,0.358766,83092658,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,985000,0.352733,83199578,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,990000,0.351073,83092659,1,CBOE S&P 500 INDEX,E
108105,20120904,20121117,P,995000,0.349261,83199579,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,100000,1.85871,34919188,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1000000,0.357581,46741846,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1025000,0.345152,34919163,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1050000,0.332804,34919169,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1075000,0.323817,45377584,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1100000,0.311645,46794098,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1125000,0.300223,34919173,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1150000,0.288637,46271316,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1175000,0.27593,34919162,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1180000,0.273726,83092660,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1200000,0.266522,45637372,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1220000,0.25673,49769856,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1225000,0.255936,49769857,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1240000,0.249713,83092661,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1250000,0.244339,34919165,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1260000,0.240267,83092662,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1275000,0.234254,49769859,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1280000,0.232209,83092663,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1300000,0.224143,46400906,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1320000,0.215959,83092664,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1325000,0.213817,51189644,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1340000,0.207351,83092665,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1350000,0.203924,34919167,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1360000,0.199756,82682318,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1370000,0.195862,83090658,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1375000,0.194042,63100139,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1380000,0.192014,83092666,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1385000,0.189778,83181387,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1390000,0.188162,83092667,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1395000,0.185491,83181388,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1400000,0.183924,34919160,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1420000,0.175418,83092668,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1425000,0.173616,63100141,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1440000,0.168805,83092669,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1450000,0.164752,34919166,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1460000,0.16145,83092670,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1475000,0.156063,80983782,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1480000,0.15417,83092671,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1495000,0.149042,81821219,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,150000,1.561076,83091283,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1500000,0.148124,46592890,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1505000,0.146115,81821220,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1510000,0.145492,83084486,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1520000,0.142653,83092672,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1525000,0.141819,80983783,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1540000,0.13876,83092673,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1550000,0.138162,45577453,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1560000,0.135477,83092674,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1575000,0.13485,80983784,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1600000,0.135074,45998681,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1625000,0.129694,83064457,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1650000,0.145385,51204604,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1675000,0.153972,83067814,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1700000,0.142344,34919200,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1725000,0.146997,83067815,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1750000,0.145609,51204605,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1775000,0.153785,83067816,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1800000,0.161801,45536467,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1850000,0.177384,83091284,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,1900000,0.175837,34919203,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,200000,1.355707,44981479,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,2000000,0.202351,46648499,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,2050000,0.214994,83091285,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,225000,1.293611,83091286,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,2250000,0.262038,34919206,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,250000,1.212552,34927932,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,2500000,0.314272,34919205,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,300000,1.096091,34919190,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,3000000,0.402593,48661076,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,350000,0.988151,34927933,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,400000,0.895315,45985571,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,425000,0.865484,81658255,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,450000,0.821706,46742890,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,475000,0.787693,81658256,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,500000,0.755253,34919070,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,525000,0.724255,81658257,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,550000,0.694529,44968136,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,575000,0.671281,81658258,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,600000,0.6385,46469330,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,625000,0.616638,80983785,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,650000,0.594925,34919072,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,675000,0.5696,36074225,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,700000,0.548655,34919066,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,725000,0.527908,80983786,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,750000,0.507381,34919073,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,775000,0.492365,80983787,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,800000,0.47424,45098011,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,825000,0.458075,46667564,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,850000,0.441436,34919074,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,875000,0.426103,46413974,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,900000,0.411639,34919076,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,925000,0.397695,46532427,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,950000,0.384012,46343058,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,C,975000,0.370397,46513377,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,100000,1.43856,46650858,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1000000,0.335969,34919182,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1025000,0.322883,45626545,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1050000,0.313583,34919183,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1075000,0.311743,34919178,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1100000,0.299711,45888912,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1125000,0.290046,45476226,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1150000,0.279914,34919175,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1175000,0.27057,45183607,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1180000,0.268535,83092675,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1200000,0.260706,34919185,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1220000,0.252697,49288435,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1225000,0.250635,49769906,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1240000,0.245107,83092676,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1250000,0.240473,34919179,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1260000,0.237096,83092677,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1275000,0.23089,49769908,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1280000,0.229156,83092678,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1300000,0.220984,34919186,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1320000,0.21366,83092679,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1325000,0.211761,51189645,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1340000,0.20598,83092680,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1350000,0.201914,45739702,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1360000,0.197823,82682319,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1370000,0.19468,83090659,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1375000,0.192378,63100193,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1380000,0.190546,83092681,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1385000,0.188,83181389,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1390000,0.186408,83092682,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1395000,0.184092,83181390,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1400000,0.18271,46519429,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1420000,0.17443,83092683,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1425000,0.172472,63100195,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1440000,0.167508,83092684,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1450000,0.163811,46221389,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1460000,0.159583,83092685,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1475000,0.154712,80983788,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1480000,0.153623,83092686,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1495000,0.148964,81821221,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,150000,1.212577,83091287,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1500000,0.146627,46866948,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1505000,0.145327,81821222,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1510000,0.143638,83084487,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1520000,0.142412,83092687,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1525000,0.140044,80983789,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1540000,0.138237,83092688,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1550000,0.136382,34919208,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1560000,0.135234,83092689,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1575000,0.133499,80983790,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1600000,0.133581,34919210,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1625000,0.133917,83064458,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1650000,0.135856,51204606,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1675000,0.142929,83067817,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1700000,0.145676,34919209,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1725000,0.149095,83067818,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1750000,0.155546,51204607,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1775000,0.153489,83067819,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1800000,0.166086,34919211,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1850000,0.171601,83091288,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,1900000,0.152812,34919212,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,200000,1.054916,45725110,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,2000000,0.185089,45677858,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,2050000,,83091289,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,225000,0.99093,83091290,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,2250000,,34919215,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,250000,0.933943,34927935,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,2500000,,34919214,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,300000,0.835841,46385775,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,3000000,,49288469,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,350000,0.753338,34927936,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,400000,0.682143,46190397,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,425000,0.649889,81658259,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,450000,0.619511,34927937,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,475000,0.590801,81658260,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,500000,0.563582,46373545,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,525000,0.537702,81658261,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,550000,0.540472,45189930,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,575000,0.515726,81658262,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,600000,0.521065,34919080,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,625000,0.506996,80983791,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,650000,0.498804,34919085,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,675000,0.475576,49769933,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,700000,0.469324,46886355,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,725000,0.442289,80983792,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,750000,0.429596,34919086,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,775000,0.419096,80983793,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,800000,0.423425,45489518,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,825000,0.405911,46508021,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,850000,0.388446,46570796,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,875000,0.378515,46372433,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,900000,0.368005,34919089,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,925000,0.358878,46094825,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,950000,0.352541,45525656,1,CBOE S&P 500 INDEX,E
108105,20120904,20121222,P,975000,0.344627,34919081,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,100000,1.862875,83164582,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1000000,0.353494,83164583,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1025000,0.343762,83164584,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1050000,0.329752,83164585,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1075000,0.31796,83164586,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1100000,0.306873,83164587,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1125000,0.297776,83164588,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1150000,0.28565,83164589,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1175000,0.275462,83164590,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1200000,0.265941,83164591,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1225000,0.256174,83164592,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1250000,0.245292,83164593,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1275000,0.235663,83164594,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1300000,0.225415,83164595,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1325000,0.217035,83164596,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1350000,0.207131,83164597,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1375000,0.198272,83164598,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1400000,0.188679,83164599,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1425000,0.179764,83164600,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1450000,0.171346,83164601,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1475000,0.162731,83164602,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1500000,0.155866,83164603,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1525000,0.147394,83164604,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1550000,0.144739,83164605,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1575000,0.141001,83164606,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1600000,0.139095,83164607,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1625000,0.138361,83164608,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1650000,0.141436,83164609,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1675000,0.147077,83164610,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1700000,0.153872,83164611,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1725000,0.161981,83164612,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1750000,0.169699,83164613,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1775000,0.177836,83164614,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,1800000,0.187361,83164615,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,200000,1.364326,83164616,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,300000,1.106252,83164617,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,400000,0.909869,83164618,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,500000,0.746541,83164619,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,525000,0.728899,83164620,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,550000,0.700015,83164621,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,575000,0.672233,83164622,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,600000,0.645459,83164623,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,625000,0.619594,83164624,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,650000,0.59659,83164625,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,675000,0.574091,83164626,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,700000,0.55207,83164627,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,725000,0.532104,83164628,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,750000,0.512327,83164629,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,775000,0.494104,83164630,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,800000,0.47587,83164631,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,825000,0.458794,83164632,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,850000,0.442615,83164633,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,875000,0.426163,83164634,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,900000,0.411223,83164635,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,925000,0.396602,83164636,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,950000,0.379329,83164637,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,C,975000,0.369102,83164638,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,100000,1.732362,83164639,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1000000,0.334581,83164640,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1025000,0.324189,83164641,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1050000,0.315038,83164642,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1075000,0.303786,83164643,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1100000,0.294925,83164644,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1125000,0.285678,83164645,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1150000,0.275903,83164646,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1175000,0.266621,83164647,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1200000,0.257902,83164648,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1225000,0.247901,83164649,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1250000,0.239116,83164650,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1275000,0.230308,83164651,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1300000,0.221443,83164652,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1325000,0.212441,83164653,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1350000,0.203807,83164654,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1375000,0.19426,83164655,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1400000,0.185713,83164656,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1425000,0.176863,83164657,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1450000,0.168888,83164658,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1475000,0.160168,83164659,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1500000,0.152487,83164660,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1525000,0.145803,83164661,1,CBOE S&P 500 INDEX,E
108105,20120904,20130119,P,1550000,0.140852,83164662,1,CBOE S&P 500 INDEX,E
